,prompt_index,prompt_start,entropies.0,entropies.1,entropies.2,entropies.5,entropies.10,entropies.15,entropies.20,entropies.24,entropies.25
278,278,"Once upon a time, there was a little girl named Lily. She had a pet dog named Max who was very loyal",0.00018830601766239852,0.008506533689796925,0.007861748337745667,0.1311349719762802,0.6119700074195862,1.0760263204574585,0.3279719352722168,0.2922421097755432,0.7103461027145386
279,279,Once upon a time there was a little girl who was very embarrassed. Whenever her friends had to study,0.0011371001601219177,0.006451481021940708,0.014929153025150299,0.11861202865839005,0.5537715554237366,0.9329572916030884,0.33017751574516296,0.3248598873615265,1.0852124691009521
280,280,"Once upon a time, there was a little girl named Sally. Sally was three years old and loved to hop ar",0.003415996441617608,0.002584815490990877,0.01824352890253067,0.1307777315378189,0.6122548580169678,1.0001294612884521,0.48206576704978943,0.33062756061553955,0.8706505298614502
281,281,Once there was a little girl named Jane who loved to guess things. She was always playing guessing g,0.007347261533141136,0.011881066486239433,0.025453248992562294,0.1560339480638504,0.6680604815483093,0.9654317498207092,0.42863982915878296,0.36480283737182617,1.0790104866027832
282,282,"Once upon a time, there was a little girl named Emma. She was three years old and loved to play with",0.001842945464886725,0.006016748026013374,0.014543339610099792,0.10705862194299698,0.5472955107688904,0.910432755947113,0.44649916887283325,0.3707629442214966,0.9619669318199158
283,283,"Once upon a time, there was a big orange lion. He lived in a jungle with many trees and plants. One ",0.00290954508818686,0.020818911492824554,0.018621671944856644,0.15660972893238068,0.6727540493011475,1.1706507205963135,0.41935521364212036,0.32038578391075134,0.7356534600257874
284,284,"Once upon a time, there was a little boy named Timmy. He loved to sing, and he dreamed of being a si",0.0013371303211897612,0.015560855157673359,0.026474619284272194,0.12983310222625732,0.6277499198913574,1.0212478637695312,0.36174339056015015,0.3302808105945587,0.8291292786598206
285,285,"Once upon a time there was a boy named Tom. Tom wanted to be independent, but he didn't have a phone",0.016268227249383926,0.001449747709557414,0.008010046556591988,0.11157970130443573,0.559826135635376,0.9488297700881958,0.3981266915798187,0.31652820110321045,0.8971128463745117
286,286,"One day, Tom and his mom went to a big place to buy some things. Tom liked the place, because it had",0.0042211925610899925,0.0008340857457369566,0.0196726992726326,0.09815976023674011,0.5346500873565674,0.9605193138122559,0.36677804589271545,0.3010273575782776,0.9727587103843689
287,287,"It was a bright, sunny day and Ben and his mom were getting ready to go on holiday. Ben was so excit",0.0021013165824115276,0.0035875104367733,0.007556520868092775,0.10167896747589111,0.6497548818588257,0.9562299847602844,0.3476748466491699,0.28811734914779663,0.9017379879951477
288,288,Once there was a man who had never seen a sunset. He was so curious about the sunset that he decided,0.0005819942452944815,0.0024085065815597773,0.005072330590337515,0.11392904072999954,0.5452563166618347,0.8648213148117065,0.3486543595790863,0.33890965580940247,1.039062261581421
289,289,Lily and Tom were playing in the park. They liked to swing and slide and run. But then they saw a bi,0.006138652563095093,0.014402137137949467,0.029780235141515732,0.1594049334526062,0.7288151383399963,1.1248973608016968,0.4756174683570862,0.29220226407051086,0.8433355093002319
290,290,"Once upon a time, in a clean little town, there lived a boy named Tom. Tom loved to play outside wit",0.002257868880406022,0.0037709574680775404,0.021112624555826187,0.08939696103334427,0.49656999111175537,0.9454213976860046,0.3556852638721466,0.33412298560142517,0.826481282711029
291,291,Once upon a time there was a little girl called Lily. She always liked to go exploring in her garden,0.0037281804252415895,0.006103002466261387,0.012937645427882671,0.13274893164634705,0.5822557210922241,1.0393372774124146,0.49763768911361694,0.33702200651168823,0.9423378109931946
292,292,"One day, Billy was walking through the park. He was looking for something special. Suddenly, he foun",7.367039506789297e-05,0.004293706268072128,0.0020956285297870636,0.11369089782238007,0.5517355799674988,0.9845765233039856,0.3529001474380493,0.277803897857666,0.9191084504127502
293,293,"Once upon a time, there was a little boy named Timmy. He loved to play outside with his friends. One",0.000839219253975898,0.0007059845956973732,0.011104288510978222,0.145194411277771,0.6391220688819885,1.0130542516708374,0.33466047048568726,0.25615328550338745,0.6021679043769836
294,294,Once upon a time there was a friendly bird named Joe. He lived with his family in a cute nest in the,0.0004361658066045493,0.011292659677565098,0.028615234419703484,0.12034297734498978,0.7104635238647461,1.0561001300811768,0.431162565946579,0.40751323103904724,0.9652520418167114
295,295,"Once upon a time, there was a little beetle. He was red and black, and had six tiny legs. He was ver",0.00017014278273563832,0.00013118237257003784,0.000407881016144529,0.09892775863409042,0.6561281085014343,1.0656675100326538,0.4590035378932953,0.3487631380558014,0.9122846126556396
296,296,"Once upon a time, there was an ugly circle. All the animals wanted to take it away, but they didn't ",2.751010106294416e-05,0.006991053931415081,0.016915248706936836,0.1293230652809143,0.5306680798530579,0.9056379795074463,0.3822164237499237,0.33272260427474976,0.9664008021354675
297,297,Once upon a time there was a girl called Lucy. She had a vase which was very special to her. It was ,0.0007521194638684392,0.0020347998943179846,0.009933783672749996,0.15760374069213867,0.5743023753166199,1.0018246173858643,0.3795221149921417,0.3233373463153839,0.907201886177063
298,298,"Once upon a time, there was a little girl who wanted to be a scientist. She had a dream to explore a",0.0012322370894253254,0.0024372015614062548,0.023666733875870705,0.15290747582912445,0.5402857661247253,0.944948136806488,0.4869419038295746,0.3375105559825897,0.9762383699417114
299,299,"Sara and Ben are twins. They like to play with water. One day, they go to the park with Mom. The par",0.0018961559981107712,0.0063051809556782246,0.0369080975651741,0.15308743715286255,0.6218768954277039,0.9289717674255371,0.3995108902454376,0.3140994906425476,1.0151475667953491
300,300,Jimmy and his friends were playing on the playground. Jimmy wanted to play a game and his friend Emm,0.00826434325426817,0.010885915718972683,0.03703252598643303,0.11252302676439285,0.6778034567832947,1.0457267761230469,0.353593111038208,0.3678383529186249,1.11589777469635
301,301,Once upon a time there was a princess who was very sad. Her jewelry was very messy and filthy. She a,4.476292451727204e-05,0.0031291632913053036,0.027063721790909767,0.12280523777008057,0.5842562913894653,0.8107081651687622,0.4108943045139313,0.37326034903526306,1.022377848625183
302,302,Lily and Ben are playing in the backyard. They pretend they are builders and they have a big hammer ,0.0007851322880014777,0.006576996762305498,0.017043938860297203,0.12201451510190964,0.6005330085754395,1.10186767578125,0.4149625599384308,0.3320073187351227,0.9784942865371704
303,303,Once there was a fat dog named Fred. He was walking through a country field. Then he saw a bee nearb,0.007069483865052462,0.009789255447685719,0.011332640424370766,0.1120481863617897,0.6598864793777466,1.0407322645187378,0.47105666995048523,0.3229549527168274,0.8984561562538147
304,304,"Tommy loved to play with his toy soldiers. He had many of them, and he liked to make them fight and ",0.006681725382804871,0.008348563686013222,0.01410637702792883,0.12596935033798218,0.6758887767791748,0.9215890169143677,0.34402942657470703,0.32363054156303406,0.8585119843482971
305,305,Tim and Jen liked to play with trains. They had a big box of trains and tracks in their room. They m,0.0005168631905689836,0.00618722615763545,0.024517273530364037,0.09813221544027328,0.6278875470161438,1.0334433317184448,0.3938441872596741,0.32743915915489197,1.0064337253570557
306,306,"Once upon a time, there was a little girl named Lily who loved to play with her toys on the rug in h",0.0007285306346602738,0.004548010881990194,0.02122190222144127,0.1612902730703354,0.6520312428474426,1.0351879596710205,0.3867601454257965,0.24848347902297974,0.6403317451477051
307,307,Once upon a time there was a charming little girl called Lola. She loved to spin very quickly in cir,0.0019189518643543124,0.003408945631235838,0.017936168238520622,0.12580570578575134,0.6033409833908081,0.8966376185417175,0.4062134027481079,0.4242851734161377,1.2106622457504272
308,308,"Once upon a time, there was a naughty little boy named Tom. Tom did lots of fun things, but he also ",0.014641396701335907,0.010742594487965107,0.028332531452178955,0.12718497216701508,0.6309757828712463,0.9815757274627686,0.31579044461250305,0.3676449954509735,0.9766022562980652
309,309,"Once upon a time, there was a little girl named Lily. She loved to play outside in the park. One day",0.00045529083581641316,0.000951184774748981,0.013391068205237389,0.08393944054841995,0.5359359979629517,0.9854480624198914,0.4200294315814972,0.3432261347770691,0.8643770813941956
310,310,"One day, a little girl named Lucy was walking through the park. She was very alert and looking aroun",8.068692841334268e-05,0.0061238836497068405,0.01918560266494751,0.10492393374443054,0.4921513795852661,0.9309064149856567,0.3806469738483429,0.3883465528488159,1.0227655172348022
311,311,Tommy was playing with his blocks one day. He was having a nice time building a tower and making sil,0.006642044521868229,0.0173056498169899,0.014045704156160355,0.15093988180160522,0.5914373993873596,0.9375903010368347,0.4975043535232544,0.33793318271636963,0.9916821122169495
312,312,Sam and Lily were playing in the yard. They liked to build things with wood and nails. Sam had a ham,0.0028776037506759167,0.012846454046666622,0.03445745259523392,0.10843900591135025,0.6899009346961975,1.064597249031067,0.3889247179031372,0.3223864734172821,0.9978766441345215
313,313,Once there was a rich man who had a daughter. Her name was Tammy and she was three years old. Tammy',0.005346702411770821,0.012032214552164078,0.007608582265675068,0.11606590449810028,0.6287168860435486,0.8653509616851807,0.3740192949771881,0.29678547382354736,0.8621829748153687
314,314,John was a little boy who loved to play outside. He saw the sun each day which made the world look c,0.0007845166837796569,0.01129930466413498,0.023820286616683006,0.07212483882904053,0.5240801572799683,0.9010059833526611,0.36990848183631897,0.41134706139564514,1.2378671169281006
315,315,Once upon a time there was a little beetle. He was a very gentle beetle and he wanted to fly. One da,2.2475558580481447e-05,0.00033230960252694786,0.002901987172663212,0.09586508572101593,0.6541194915771484,0.9444382786750793,0.3747139871120453,0.38655397295951843,1.016078233718872
316,316,"Once upon a time, there was a little girl named Lily. She loved to play outside with her friends. On",0.00039465108420699835,0.009940875694155693,0.03219355642795563,0.14828044176101685,0.5450780391693115,1.1303322315216064,0.3509719967842102,0.3048536777496338,0.693737804889679
317,317,"Lila and Ben are friends. They like to play in the park. One day, they see a big slide. Lila wants t",0.00033096285187639296,0.007414733059704304,0.03724927082657814,0.12470895051956177,0.7954581379890442,0.9745897650718689,0.3721265494823456,0.2855111360549927,0.7726033926010132
318,318,Little Jack was very scared. He was playing hockey for the first time and he was afraid. His legs tr,0.005044871941208839,0.004219910129904747,0.0139540433883667,0.16347798705101013,0.631179928779602,0.9774026274681091,0.4310527741909027,0.3935176730155945,1.1885114908218384
319,319,"Once upon a time, there was a shy little girl named Lily who loved to play on the beach. One day, sh",1.08619506136165e-05,0.006722166668623686,0.01894136518239975,0.17267662286758423,0.6862204670906067,1.169136881828308,0.42685121297836304,0.3232879042625427,0.8450519442558289
320,320,"Once upon a time there was a friendly boy called Jack. He loved to do new and exciting things.

One ",0.0006586557137779891,0.00479553546756506,0.006082180421799421,0.12618644535541534,0.5872793197631836,0.935426652431488,0.389983594417572,0.36486560106277466,0.9958838820457458
321,321,"Once upon a time, there was a little girl called Lea. Lea was only three years old. She was very exc",0.0015310191083699465,0.010578444227576256,0.018780339509248734,0.14435119926929474,0.4885917007923126,0.8246849775314331,0.3347395062446594,0.3417266607284546,0.8966129422187805
322,322,Once there was a little girl named Lily. She loved to cut paper with her scissors and make pretty pi,0.003530019661411643,0.019383719190955162,0.021369488909840584,0.12924891710281372,0.5794711709022522,0.9781562685966492,0.40302950143814087,0.3303358256816864,0.8665373921394348
323,323,"Once upon a time, two friends named Jake and Carly were playing in Carly's backyard. Carly had a coo",0.0068864063359797,0.012584097683429718,0.018983567133545876,0.1161213368177414,0.5894315838813782,0.9172404408454895,0.420352965593338,0.3085557520389557,0.9163525104522705
324,324,"Once upon a time, there was a patient rabbit. The rabbit was feeling dry and unhappy. He wanted to c",0.0027264575473964214,0.009700479917228222,0.020068388432264328,0.12908008694648743,0.6680603623390198,0.8047642111778259,0.36848777532577515,0.32652127742767334,0.9735031127929688
325,325,"Once upon a time, there was a little bunny named Benny. Benny was very cute and everyone thought he ",4.8455651267431676e-05,0.0061557237058877945,0.005094251129776239,0.10707464069128036,0.5945751667022705,1.034275770187378,0.3740278482437134,0.34678247570991516,0.835476279258728
326,326,"Once upon a time, there was a little girl named Lily. She loved to play with her toys, especially he",0.004235601052641869,0.019140416756272316,0.023430168628692627,0.13992708921432495,0.6391030550003052,0.9841306209564209,0.39564910531044006,0.3236454725265503,0.7913272380828857
327,327,"Once upon a time, in a quiet little town, there lived a girl named Lily. Lily loved to play outside ",4.2698444303823635e-05,0.0037257771473377943,0.015415157191455364,0.08387794345617294,0.5274246335029602,0.9077373743057251,0.36179280281066895,0.33166712522506714,0.8399781584739685
328,328,"Once upon a time, there was a daisy. It made Jack and Mary laugh. It was very funny. Every day, the ",5.741437780670822e-05,0.011925430968403816,0.009635860100388527,0.12191879004240036,0.66230309009552,1.064480185508728,0.3356649577617645,0.3507139980792999,1.0105713605880737
329,329,"Once upon a time, there was a great parade. Everyone was so excited and happy to watch it. All the p",0.004667026922106743,0.014777365140616894,0.021229401230812073,0.11145762354135513,0.3399958312511444,0.7706124782562256,0.38737180829048157,0.4040408134460449,1.1902016401290894
330,330,"Once upon a time, there was a happy boy named Tim. He loved to play with his toys and run around out",6.082844265620224e-05,0.004962199367582798,0.005926570389419794,0.11973646283149719,0.6620494723320007,0.937006413936615,0.437922865152359,0.2856142818927765,0.8079862594604492
331,331,"Once upon a time, there was a smart lion who liked to eat spoons. He thought they tasted delicious, ",0.0045135715045034885,0.006956408265978098,0.014712540432810783,0.14327654242515564,0.6442611217498779,1.0282319784164429,0.36921367049217224,0.2688729465007782,0.7177382707595825
332,332,"It was a bright and sunny day. Mommy and Johnnie were in the yard.

""Johnnie,"" said Mommy, ""let's go",0.001542367972433567,0.016322685405611992,0.023062245920300484,0.10416220128536224,0.6823435425758362,1.1348384618759155,0.45633482933044434,0.33129459619522095,0.9012104272842407
333,333,"Once upon a time, there was a little girl who loved learning. One day, her parents introduced her to",0.00039110766374506056,0.0019713628571480513,0.020770525559782982,0.14771336317062378,0.6121125221252441,0.8829182386398315,0.39166659116744995,0.35994434356689453,0.9635627865791321
334,334,"Once upon a time, there was a little girl named Lily. She loved flowers and would often pick them fr",3.1102008506422862e-06,0.006480662617832422,0.025942543521523476,0.14233887195587158,0.634657621383667,1.0770163536071777,0.39717188477516174,0.2864369750022888,0.7977998852729797
335,335,"Once upon a time there was a modern forest. It was filled with trees, birds and other animals. One d",0.00061536900466308,0.0074880123138427734,0.01409871969372034,0.11624564230442047,0.5889520049095154,0.9501510262489319,0.342617005109787,0.2957626283168793,0.8847105503082275
336,336,Once upon a time there was a wealthy man. He had a big house and lots of toys. But he was not happy.,0.004596843384206295,0.006304573267698288,0.0034087856765836477,0.1310732513666153,0.670512318611145,1.0135537385940552,0.396949827671051,0.25080105662345886,0.6680024266242981
337,337,"""Mommy, can I wear my favorite dress today? Please!"" begged Daisy.
Mommy smiled and nodded yes. Dais",0.0024863951839506626,0.012205260805785656,0.032702188938856125,0.12426243722438812,0.6450819969177246,0.9860415458679199,0.38693395256996155,0.36330264806747437,0.9963080286979675
338,338,"Once upon a time, in a forest there was a little fox. The fox was very curious and one day, he decid",0.0013971367152407765,0.02000901661813259,0.008145073428750038,0.12938930094242096,0.6666855812072754,0.9852376580238342,0.4168418347835541,0.32750803232192993,0.8900336623191833
339,339,Once upon a time there was a girl named Sarah. She was three years old. She was playing on her tricy,0.003133404068648815,0.009195803664624691,0.02352547086775303,0.14345374703407288,0.6882431507110596,1.006493330001831,0.4295926094055176,0.28397154808044434,0.8759335279464722
340,340,"Once upon a time, there was a big boat called a ship. It had a lot of colors and it was very pretty.",0.005742266308516264,0.0014481769176200032,0.006324396468698978,0.1221337541937828,0.4685460031032562,0.8635932207107544,0.41596150398254395,0.2409147322177887,0.9556832909584045
341,341,"Once upon a time, there was a little girl named Lily. She loved playing in her room, especially when",0.00416518934071064,0.011449845507740974,0.006204509176313877,0.14673902094364166,0.6561402678489685,0.9987841844558716,0.3530997335910797,0.315138041973114,0.7676675319671631
342,342,"Once upon a time, there was a little girl named Lily. She loved going to the park with her mommy and",0.003424308728426695,0.014293658547103405,0.012733610346913338,0.08982142806053162,0.6606196165084839,1.0643984079360962,0.3486539423465729,0.2726229131221771,0.6844926476478577
343,343,"One day, a boy went to the lake. He saw a fish in the clear water. The boy wanted to make a new frie",0.0018331974279135466,0.0022900584153831005,0.012094159610569477,0.13279378414154053,0.6411336064338684,1.1494630575180054,0.41255176067352295,0.2446698248386383,0.792428731918335
344,344,"Tim and Jen are friends. They like to play in the park. One day, they see a big ladder by a tree. Ti",0.004592590499669313,0.008307818323373795,0.020301276817917824,0.14944712817668915,0.8058105111122131,1.080763339996338,0.4335209131240845,0.26389527320861816,0.8170823454856873
345,345,"Once upon a time, there was a little girl named Lily. She loved to play outside in the park with her",9.402408613823354e-05,0.0017777872271835804,0.016839630901813507,0.12518154084682465,0.5611830353736877,1.130588412284851,0.34084320068359375,0.34239888191223145,0.830130398273468
346,346,"Once there were two friends, named Sam and Joe. Sam wanted to decorate, so he asked Joe for help. Jo",0.00869007222354412,0.006113642361015081,0.012117790058255196,0.0920741930603981,0.47727352380752563,0.8687713742256165,0.44392505288124084,0.4053665101528168,1.1498370170593262
347,347,"Once upon a time there was a little girl called Lucy. She liked to play all day long, especially at ",0.0003570133412722498,0.0019700671546161175,0.012089477851986885,0.11981743574142456,0.5036340355873108,0.8856276869773865,0.42874979972839355,0.34073352813720703,0.9947669506072998
348,348,"Once upon a time, there was a boy named Jack. Jack loved to go for walks with his mom. One day, they",0.006243539042770863,0.011415514163672924,0.029558369889855385,0.17527051270008087,0.6259139776229858,1.0217580795288086,0.3904019892215729,0.24150390923023224,0.6674767136573792
349,349,Lila and Ben were playing outside with their toys. They liked to make sand castles and pretend they ,0.0038698522839695215,0.009547321125864983,0.029446778818964958,0.10854048281908035,0.6879071593284607,1.0209002494812012,0.37978678941726685,0.32008472084999084,0.8517079949378967
350,350,"Once upon a time, there was a young girl named Lily. She had a pretty dress, but it was dirty. Her m",0.00502128666266799,0.012733394280076027,0.016369547694921494,0.12816832959651947,0.679859459400177,1.0359803438186646,0.33890876173973083,0.32530590891838074,0.7765581607818604
351,351,"Once upon a time, there was a boy named Timmy. Timmy liked to play outside and he loved to wave at p",0.0005159489228390157,0.017832595854997635,0.01816546730697155,0.14666467905044556,0.5374231934547424,0.9983157515525818,0.3455798029899597,0.29493534564971924,0.7227931022644043
352,352,Once upon a time there was an little girl called Mia. She was very clever and she loved fashion. Eve,0.00024182090419344604,0.005475329235196114,0.019948413595557213,0.12035327404737473,0.5331337451934814,0.9624815583229065,0.38769465684890747,0.3354240655899048,0.9871106147766113
353,353,"Ben and Lily are twins. They love to play together, but sometimes they fight. Lily is bossy. She lik",0.010293340310454369,0.01446927897632122,0.02877863496541977,0.1158282533288002,0.7116146683692932,1.0223076343536377,0.4753101170063019,0.33322346210479736,0.9737465977668762
354,354,"Once upon a time, there was a playful kitten named Mittens. Mittens loved to play with yarn and chas",0.00030056812101975083,0.006914530415087938,0.013169215060770512,0.10236841440200806,0.5955920815467834,1.014230489730835,0.4328109920024872,0.2987704277038574,0.7893970608711243
355,355,"Once upon a time, there was a little girl named Lily. One day, she went on a long car ride with her ",0.0049903616309165955,0.010584869422018528,0.02501707710325718,0.12036050856113434,0.6190232634544373,1.1523851156234741,0.3538201153278351,0.3708963394165039,0.8444653153419495
356,356,"Once upon a time, there was a little bird. The bird lived in a tree with its family. One day, a stro",0.0021429930347949266,0.010814922861754894,0.018311645835638046,0.14142350852489471,0.680833637714386,1.0858311653137207,0.31811466813087463,0.28699514269828796,0.7817821502685547
357,357,"Once upon a time, there was a little girl named Lily. She loved to watch the birds outside her windo",1.0278683930664556e-06,0.008489960804581642,0.02136445976793766,0.15049773454666138,0.5105059742927551,0.9226061105728149,0.3248966336250305,0.3020135164260864,0.8283069133758545
358,358,"Sammy had a big day ahead. He was playing his first game of pitch. 

Ahead of the game, he ran aroun",0.0004713413945864886,0.009632828645408154,0.009928259998559952,0.0813400074839592,0.5139489769935608,0.8487932682037354,0.46197545528411865,0.3861938714981079,1.3196287155151367
359,359,"Once upon a time there was a boy named Jack. He was very intelligent, and had lots of friends.

One ",0.007768997456878424,0.001675363164395094,0.0057472302578389645,0.10865480452775955,0.5047186017036438,0.9488183259963989,0.42320308089256287,0.3827306926250458,0.9313569068908691
360,360,"Once upon a time, there was a little boy named Tim. He was a very honest boy. One day, Tim found a h",0.006866874173283577,0.011042087338864803,0.016978131607174873,0.13910216093063354,0.6155939698219299,1.0372713804244995,0.3986850678920746,0.2787482738494873,0.849078893661499
361,361,"Once upon a time, there were two friends, a boy and a girl. They liked to draw pictures together. On",0.0027212370187044144,0.0040007601492106915,0.02623070776462555,0.1483820676803589,0.6307611465454102,1.0130391120910645,0.32979416847229004,0.2589966058731079,0.8949027061462402
362,362,Once upon a time there lived an organized penguin named Pat. Pat loved teaching the other animals ho,0.003987870644778013,0.008191628381609917,0.013243749737739563,0.12754219770431519,0.7536724805831909,1.0779751539230347,0.4691779911518097,0.277119517326355,0.8404461145401001
363,363,"Once upon a time, there was a little girl named Lily. She loved to draw and color pictures. One day,",0.008699552156031132,0.012129360809922218,0.009780587628483772,0.1610025316476822,0.7062804698944092,1.0619006156921387,0.32221123576164246,0.30964046716690063,0.7721711993217468
364,364,"Lily and Tom are friends. They like to play with toys and sing songs. One day, they find a big box i",0.008157039992511272,0.007582568097859621,0.03962220996618271,0.14345265924930573,0.6784284710884094,0.9908043146133423,0.3845422565937042,0.3178628981113434,0.8726101517677307
365,365,"Once upon a time, there was a cop named Bob. Bob was a very stubborn cop who never took a rest. He w",0.006480063311755657,0.012436939403414726,0.0061590708792209625,0.09549225866794586,0.5873219966888428,0.959889829158783,0.3416508138179779,0.29258114099502563,0.7754184007644653
366,366,Mum had a very special job for her and her daughter. She was going to weigh potatoes. The potatoes w,0.007078556343913078,0.008339312858879566,0.016004562377929688,0.1236092746257782,0.5145364999771118,0.9371882081031799,0.36144164204597473,0.37069985270500183,1.173051118850708
367,367,"One day, a boy named Tim saw a bright machine. The machine could read books. Tim wanted to use the m",0.0035380783956497908,0.00956785213202238,0.023221222683787346,0.17396605014801025,0.6274042725563049,1.0192337036132812,0.4048347771167755,0.2747346758842468,0.8709457516670227
368,368,"Once upon a time there was a little girl who wanted to win. She was determined to be the best, so sh",0.0002986978506669402,0.004908790811896324,0.019466016441583633,0.11826430261135101,0.6129406690597534,1.0592936277389526,0.4564738869667053,0.366037517786026,1.0645498037338257
369,369,"Once upon a time, there was a little bunny who wanted to go on an adventure. He hopped around his ho",2.050155853794422e-05,0.00541053619235754,0.007502158172428608,0.11074362695217133,0.6532354950904846,0.8943588137626648,0.39909428358078003,0.3352128267288208,0.8970988988876343
370,370,"Once upon a time, there was a mommy and a daddy. They loved to drink coffee in the morning. One day,",0.0015064204344525933,0.022968914359807968,0.014442462474107742,0.12541860342025757,0.5817554593086243,0.9560014605522156,0.2820952534675598,0.29858115315437317,0.9129870533943176
371,371,Max was a young boy and he wanted to go on an adventure. He asked his mom if he could go outside and,0.0017548545729368925,0.0006426586187444627,0.002513945335522294,0.12294727563858032,0.5444298386573792,0.9851264357566833,0.4967305362224579,0.3166029751300812,1.029841423034668
372,372,"One day, a little girl named Mia went for a walk. She saw a black cat. The cat was nice and let Mia ",0.00012934685219079256,0.008647343143820763,0.015324047766625881,0.11653240770101547,0.5380846858024597,0.9246479272842407,0.3879735767841339,0.31960734724998474,0.8738505840301514
373,373,Tom and Lily were playing in the garden. They liked to pretend they were lions and roar at each othe,0.010932043194770813,0.008129125460982323,0.015023618005216122,0.087202288210392,0.5735747814178467,1.0539742708206177,0.410811185836792,0.37497931718826294,0.9910638928413391
374,374,"Once upon a time, there was a little girl named Lily. One day, Lily's mom asked her to help in the k",7.949639257276431e-05,0.010377919301390648,0.014115269295871258,0.1352270394563675,0.7622052431106567,1.1725472211837769,0.403155654668808,0.30187782645225525,0.7951343655586243
375,375,Once upon a time there was a town that glowed at night. All the houses and shops had special lights ,0.0013234877260401845,0.010500295087695122,0.020263440907001495,0.08164691925048828,0.4605015218257904,0.7937860488891602,0.389727383852005,0.37628838419914246,1.2141631841659546
376,376,"One day, a little girl named Amy found an old umbrella in her house. It was big and blue. She loved ",0.008432102389633656,0.007422552444040775,0.03708389773964882,0.13453702628612518,0.6472638249397278,0.9637557864189148,0.4026355445384979,0.2774387001991272,0.767552375793457
377,377,"Once upon a time, there were two friends, Pete and Ben. Pete was rich while Ben was poor. Pete invit",0.00798120815306902,0.007810827344655991,0.01248033158481121,0.11502949148416519,0.6239511966705322,0.9204796552658081,0.3534151017665863,0.34671494364738464,1.1435563564300537
378,378,Lily and Sam liked to build with blocks. They had many blocks of different colors and shapes. They c,0.00018497492419555783,0.00574442557990551,0.028096318244934082,0.10275661945343018,0.5186706781387329,0.9462355971336365,0.33536484837532043,0.31030160188674927,0.8612550497055054
379,379,Lily and Ben are friends who like to play with blocks. They have many blocks of different colors and,0.0007493825978599489,0.0031489329412579536,0.02851960062980652,0.11802428960800171,0.6098672747612,1.0160104036331177,0.3940815031528473,0.3446559011936188,1.008408546447754
380,380,"Once upon a time, there were two best friends called Sue and Bill. Sue and Bill were having a fun da",0.0064493222162127495,0.01347407791763544,0.032445263117551804,0.14917156100273132,0.6234792470932007,0.92611163854599,0.4879240095615387,0.31782805919647217,0.9537108540534973
381,381,"Once upon a time, there was a little girl named Lily. She loved to play with her colorful cubes, but",0.00035660728462971747,0.001631870516575873,0.006881446577608585,0.12507504224777222,0.5485162734985352,1.0839227437973022,0.40621891617774963,0.27974751591682434,0.8008606433868408
382,382,Once upon a time there was a little girl named Jane. She loved to play in the sun every day. One day,0.005678906571120024,0.011244870722293854,0.013524127192795277,0.12622055411338806,0.6531150341033936,1.019305944442749,0.4242340624332428,0.31525954604148865,0.8174594640731812
383,383,Sara loves horses. She likes to feed them carrots and brush their hair. She has a favorite horse nam,0.0057215215638279915,0.018878648057579994,0.032159555703401566,0.133851557970047,0.6968393921852112,1.1642361879348755,0.42490366101264954,0.29990124702453613,0.8083752393722534
384,384,"Once upon a time, there was a cute baby girl. She was just three years old and she loved to crawl. S",8.18290573079139e-07,0.006101564504206181,0.040846750140190125,0.11534690856933594,0.6105408072471619,0.9226632714271545,0.48395591974258423,0.3361497223377228,1.0085657835006714
385,385,Once there was a little boy named Tommy. Tommy loved to collect things. His favorite thing to collec,0.008733735419809818,0.00983336940407753,0.010609447956085205,0.12675464153289795,0.527718722820282,0.9247721433639526,0.4544216990470886,0.3505905270576477,1.1348356008529663
386,386,"Once upon a time, there was a little boy named Timmy who loved to eat candy. One day, Timmy's mom bo",6.793703505536541e-06,0.009519903920590878,0.008678803220391273,0.14260436594486237,0.6384748220443726,0.9721601605415344,0.40987128019332886,0.25556012988090515,0.6767836213111877
387,387,Lila and Tom are friends. They like to play on the farm. They see many animals and plants. They run ,0.005030014552175999,0.013692731037735939,0.05034250020980835,0.11392753571271896,0.7947410941123962,1.127855896949768,0.4541182816028595,0.34283700585365295,0.927440881729126
388,388,"Once there was a good little boy who was playing in a park. He saw lots of bubbles, and he tried to ",0.0012124949134886265,0.0005216963472776115,0.007412418723106384,0.12349174171686172,0.47076964378356934,0.808428943157196,0.40462762117385864,0.38889214396476746,1.2227152585983276
389,389,Tim had a teddy bear that he loved. He would hug it often and his teddy felt warm and heavy in his a,0.0006046260241419077,0.009886461310088634,0.011871013790369034,0.10182605683803558,0.5240951776504517,0.8982160687446594,0.44211000204086304,0.3854767680168152,1.0348279476165771
390,390,"Mom was making dinner in the kitchen. She took a sharp knife and cut the potatoes. Mom said, ""I'm ma",0.004090614151209593,0.004177658818662167,0.023678742349147797,0.08795669674873352,0.5807915329933167,0.8358421921730042,0.4194789230823517,0.31988808512687683,1.1247386932373047
391,391,"Once upon a time, there was a little girl named Lily who went to school every day. She loved her cla",0.0014154155505821109,0.004874012898653746,0.025624020025134087,0.11772456765174866,0.5469691157341003,0.9560862183570862,0.3522115647792816,0.28376835584640503,0.7989761233329773
392,392,"Once upon a time, there was a bunny named Benny. Benny was very friendly and loved to play with his ",0.004130740649998188,0.002777636516839266,0.003935450222343206,0.1125609502196312,0.6004239320755005,1.0130194425582886,0.4067164957523346,0.29723331332206726,0.743349015712738
