,Class,Cluster,X,Y
5087,7,187,-25.503273,-92.12096
5088,7,28,-9.731842,-38.6795
5089,1,28,-61.501434,-54.76286
5090,7,187,-26.374193,-90.42296
5091,4,240,11.874338,-33.01616
5092,3,134,-80.92674,-2.9119916
5093,1,75,-65.863655,-32.15794
5094,7,187,-26.224829,-96.72417
5095,2,134,-34.65131,73.53397
5096,8,240,-3.2923071,30.098278
5097,3,134,-97.02975,2.4821455
5098,2,134,-52.204025,93.14365
5099,2,87,-18.722847,46.208153
5100,8,240,-6.369259,1.946568
5101,9,240,23.633776,-62.004623
5102,8,75,0.71323633,-0.20374843
5103,7,187,-9.421662,-48.68542
5104,0,18,8.400049,62.06878
5105,8,134,-8.90551,19.482006
5106,1,28,-77.30046,-44.574368
5107,4,87,71.141426,-52.106506
5108,5,253,42.332554,48.98632
5109,8,134,-27.929554,4.7534657
5110,7,187,-7.8334956,-38.63018
5111,8,240,-12.839371,13.678124
5112,7,187,-25.832617,-82.83647
5113,3,134,-78.53745,-7.4372306
5114,2,134,-32.320713,72.25588
5115,6,87,70.19302,29.055946
5116,8,240,-3.197876,26.397242
5117,0,87,60.467075,5.9426026
5118,7,187,-34.140507,-93.57975
5119,6,87,62.27672,42.935062
5120,3,134,-78.08837,-2.7370727
5121,3,134,-69.50779,7.7197356
5122,3,213,-67.24627,35.08253
5123,3,213,-87.54643,16.615171
5124,5,112,43.40081,88.9185
5125,7,187,10.994052,-90.233215
5126,6,87,104.68212,18.218882
5127,1,75,-91.76441,-33.576473
5128,0,75,11.950709,-9.964951
5129,1,75,-51.91651,-35.277206
5130,4,87,81.57287,-49.979355
5131,5,75,29.043472,47.447105
5132,4,87,64.957054,-26.733212
5133,1,75,-33.17868,-37.922626
5134,3,213,-47.668633,11.418567
5135,6,87,87.39595,40.26096
5136,0,75,-3.3816447,-24.337875
5137,9,240,25.092667,-4.9410925
5138,1,75,-39.4848,-28.439795
5139,6,87,93.47503,48.547634
5140,3,213,-51.757893,14.572176
5141,6,87,71.761086,5.5934706
5142,3,213,-88.666084,29.777348
5143,9,187,4.93369,-48.06644
5144,2,134,-48.90121,74.3334
5145,1,187,-30.886568,-65.53439
5146,3,213,-82.09839,29.95104
5147,2,134,-61.898674,64.814896
5148,5,253,50.69455,33.248917
5149,7,187,-4.780956,-100.562515
5150,8,77,-51.730156,39.794025
5151,7,240,2.4718094,-82.64144
5152,2,134,-70.88336,53.58241
5153,5,213,26.013107,39.196877
5154,6,87,67.012794,54.836624
5155,2,134,-45.620373,93.19201
5156,2,134,-48.073902,92.932526
5157,4,87,74.17415,-23.044394
5158,9,240,44.106003,-78.665276
5159,8,134,-26.752802,22.351646
5160,7,187,1.7501199,-96.79603
5161,2,77,-76.7381,78.899925
5162,6,97,75.99468,6.6382227
5163,8,240,-7.791704,-5.9833817
5164,9,240,25.37251,-5.680064
5165,1,28,-54.585434,-60.602245
5166,5,75,32.957287,9.147921
5167,0,18,8.400049,62.06878
5168,3,213,-74.94015,16.897425
5169,0,18,8.400049,62.06878
5170,3,134,-97.535126,36.168068
5171,2,87,-16.169693,59.90034
5172,2,134,-46.159695,65.201775
5173,7,187,-45.469902,-92.91877
5174,1,75,-91.17395,-29.296642
5175,3,134,-69.04734,-0.20363055
5176,9,240,33.623245,-78.34262
5177,5,75,27.016941,46.727802
5178,8,134,7.7717714,4.1445594
5179,1,28,-68.21938,-45.70991
5180,8,240,1.3711866,19.294838
5181,0,18,8.400049,62.06878
5182,6,253,60.453247,25.950748
5183,8,240,-7.5525513,9.519811
5184,0,18,8.400049,62.06878
5185,7,187,-7.9555836,-69.367714
5186,4,87,50.983532,-23.841347
5187,8,75,10.527071,-7.834289
5188,6,87,58.994072,47.54997
5189,0,18,8.400049,62.06878
5190,3,134,-31.60762,-60.34195
5191,2,134,-53.24878,92.62731
5192,6,87,83.7704,-6.143633
5193,1,28,-78.74959,-54.088535
5194,8,134,-22.769207,-4.6316557
5195,9,240,28.439142,-47.965664
5196,1,75,-67.01854,-14.575262
5197,5,87,42.161976,89.60068
5198,1,75,-81.671616,-28.644505
5199,5,112,58.045006,83.453896
5200,5,112,40.313038,81.57933
5201,8,75,12.678519,-1.6085901
5202,4,87,75.339035,-43.163105
5203,4,87,91.641396,-43.94147
5204,7,187,-24.106468,-71.397835
5205,9,240,46.501644,-91.92478
5206,5,253,47.50096,66.10387
5207,8,134,7.638171,-0.8050251
5208,9,240,47.16735,-66.83733
5209,5,213,39.067413,4.945647
5210,8,134,-13.948485,2.3804166
5211,2,134,-30.028528,82.7623
5212,8,240,-38.823563,-3.3276777
5213,8,75,47.990677,31.487894
5214,2,134,-35.29709,62.31096
5215,3,134,-105.29989,23.583214
5216,7,187,-41.90858,-86.860275
5217,1,75,-67.016045,-18.441286
5218,9,240,12.043871,-51.103756
5219,1,28,-63.18498,-53.87135
5220,9,240,26.272417,-7.312102
5221,2,87,-18.637522,63.759575
5222,7,77,-37.457016,-97.21239
5223,1,75,-46.411263,-33.98898
5224,6,87,95.587616,27.684761
5225,8,134,-28.544128,5.3674903
5226,4,87,94.22508,-34.599895
5227,6,87,95.51689,34.953503
5228,7,187,-24.401592,-54.43331
5229,9,240,38.660587,-75.38967
5230,6,87,70.67211,33.047768
5231,8,134,-26.427902,1.4649029
5232,4,87,41.00718,-12.621686
5233,7,187,-21.154629,-84.77236
5234,3,134,-77.58094,43.44639
5235,9,240,25.445183,-5.778009
5236,2,77,-76.142876,79.78653
5237,5,75,35.120213,56.618443
5238,3,213,-44.11144,-3.5684304
5239,9,87,67.3415,-67.46033
5240,4,87,60.034447,-53.296436
5241,1,75,-71.30465,-64.416466
5242,2,134,-52.08023,85.21067
5243,1,28,-61.210796,-60.317562
5244,3,134,-103.5754,8.570559
5245,0,18,8.400049,62.06878
5246,1,28,-52.22507,-56.10011
5247,1,75,-65.06909,-21.997076
5248,5,75,35.147667,56.583046
5249,9,240,17.129618,-73.85269
5250,0,18,8.400049,62.06878
5251,1,75,-66.36714,-35.74824
5252,4,87,93.74957,-33.17964
5253,3,213,-38.768814,-10.6129265
5254,3,213,-71.945175,34.135777
5255,8,134,-20.175074,22.489748
5256,6,87,77.42678,5.004365
5257,0,18,8.400049,62.06878
5258,5,75,43.39984,43.326595
5259,1,75,-86.02848,-48.469788
5260,7,187,-20.351215,-90.80763
5261,1,75,-34.578056,-31.525463
5262,8,240,-7.226817,15.884865
5263,3,213,-65.02391,17.267378
5264,0,18,8.400049,62.06878
5265,5,134,8.164562,-19.40726
5266,4,87,70.29482,-14.855195
5267,4,87,52.086903,-7.710246
5268,1,28,-61.15077,-50.382698
5269,5,75,29.234213,40.25868
5270,8,75,-7.2335405,24.26116
5271,9,240,47.452137,-52.785404
5272,2,134,-29.4135,74.72418
5273,9,240,29.757324,-56.98419
5274,0,18,8.400049,62.06878
5275,6,87,99.52355,13.354805
5276,7,134,-30.680656,-41.15002
5277,8,134,-27.312695,18.735176
5278,8,75,3.9981952,23.587215
5279,9,87,63.9448,-57.65931
5280,7,187,-25.270466,-57.160286
5281,1,75,-56.203644,-44.601116
5282,0,18,8.400049,62.06878
5283,1,75,-32.489,-37.35025
5284,2,134,-56.78133,57.615063
5285,8,134,-20.56045,15.287024
5286,5,97,56.046627,90.49587
5287,3,213,-58.641014,19.442705
5288,8,240,-12.085226,-0.92817205
5289,0,75,-16.701014,-34.318123
5290,7,187,15.452758,-97.50363
5291,8,134,-22.03199,22.331188
5292,2,77,-25.552536,81.18231
5293,2,134,-50.826668,45.319267
5294,9,240,18.854477,-56.258904
5295,5,213,-27.674757,-14.755989
5296,9,240,9.31156,-42.84429
5297,1,75,-50.328293,-35.263443
5298,8,240,0.22601442,5.8715787
5299,2,77,-18.079548,75.47845
5300,5,213,40.502094,70.58698
5301,9,240,34.895153,-26.79907
5302,3,134,-30.902027,-39.704094
5303,0,18,8.400049,62.06878
5304,2,134,-29.965422,68.3335
5305,9,240,39.02549,-49.014538
5306,7,187,-22.39001,-74.144615
5307,6,87,96.32236,56.782036
5308,2,134,-61.16715,59.848038
5309,2,134,-56.145084,58.209232
5310,0,18,8.400049,62.06878
5311,1,75,-51.803295,-24.172922
5312,9,240,54.574623,-73.016624
5313,3,240,62.838024,-79.95963
5314,7,187,-8.536254,-59.635826
5315,7,77,-50.868088,-89.798485
5316,6,87,73.38666,6.312366
5317,0,18,8.400049,62.06878
5318,4,87,39.67867,-35.877434
5319,8,134,-28.951239,2.1406183
5320,9,240,52.401188,-66.496185
5321,1,28,-101.73917,-38.959843
5322,8,240,-7.041636,6.2295856
5323,2,134,-48.30846,98.45498
5324,2,77,-82.42261,54.43124
5325,1,75,-40.88927,-27.115908
5326,7,187,-33.495224,-68.69404
5327,7,77,-31.48391,-52.363426
5328,0,18,8.400049,62.06878
5329,2,134,-42.353348,47.85287
5330,1,75,-69.80321,-34.332592
5331,8,134,-9.669845,22.254082
5332,9,240,26.439472,-7.7143497
5333,5,213,27.260298,6.2296023
5334,8,75,-35.529186,7.869337
5335,4,87,81.426,-25.691248
5336,5,75,37.47744,26.849152
5337,5,75,43.262856,47.224724
5338,3,134,-101.908676,10.213462
5339,2,134,-48.57071,66.58638
5340,1,28,-73.75594,-49.324493
5341,2,134,-34.288147,69.487595
5342,5,75,36.52452,28.162216
5343,1,75,-88.24254,-34.874577
5344,2,75,10.601299,-14.221149
5345,1,75,-38.778755,-21.351992
5346,6,87,61.958603,22.937492
5347,4,87,44.22767,-22.472265
5348,9,240,41.508232,-73.93346
5349,6,87,87.36091,-16.88037
5350,5,213,-47.40795,9.670423
5351,1,28,-50.06522,-49.268208
5352,0,18,8.400049,62.06878
5353,7,187,-1.7493927,-46.804253
5354,9,187,12.404981,-101.716995
5355,6,87,83.49282,52.92117
5356,7,187,-16.265469,-73.69008
5357,3,134,-68.8568,22.338919
5358,9,240,44.172947,-52.734905
5359,1,75,-63.319836,-25.59697
5360,7,187,-17.861599,-71.69909
5361,2,87,35.965595,-4.070097
5362,2,75,-23.007523,-30.275707
5363,9,240,41.64109,-77.5913
5364,7,187,-0.5885545,-68.38778
5365,8,134,-23.610752,10.130998
5366,7,187,-41.485275,-74.03657
5367,2,134,-27.073874,63.1219
5368,9,240,35.193695,-64.23033
5369,3,134,-95.77116,1.3771583
5370,9,240,43.449463,-66.833405
5371,8,240,-14.14689,-11.3746
5372,8,75,13.166845,17.837214
5373,7,187,-3.716444,-43.97596
5374,7,77,-29.192915,-58.586334
5375,4,87,61.77438,-50.898315
5376,3,213,-49.080307,28.676126
5377,0,18,8.400049,62.06878
5378,2,77,-75.33167,76.13252
5379,2,134,-44.62265,81.972466
5380,0,18,8.400049,62.06878
5381,1,28,-70.34709,-64.23009
5382,3,213,-50.345173,-9.211082
5383,7,77,-31.69767,-71.406044
5384,9,240,38.76129,-47.71377
5385,2,87,-27.005507,48.738422
5386,2,87,-16.192436,59.272438
5387,1,75,-53.954388,-24.13537
5388,2,134,-59.28741,65.06894
5389,0,18,8.400049,62.06878
5390,1,97,-64.67296,-39.82171
5391,8,75,-3.3586652,-16.411383
5392,9,240,21.802355,-7.416129
5393,8,134,-42.68134,2.9941318
5394,4,87,69.62002,-59.615955
5395,2,87,36.491634,-3.2246807
5396,9,240,29.48068,-42.903107
5397,7,187,-1.8303552,-101.662674
5398,1,134,-27.5446,-38.315605
5399,8,75,7.1577444,26.148584
5400,8,75,13.491101,-27.594927
5401,3,213,-52.10352,-4.6502895
5402,2,87,-22.07674,62.649933
5403,3,213,-82.37124,21.270437
5404,4,87,87.92431,-44.659794
5405,5,75,43.773766,20.474638
5406,7,187,-4.6309166,-59.90327
5407,2,134,-23.708109,60.907703
5408,5,253,49.5998,65.50376
5409,3,213,-85.199844,6.612135
5410,6,87,81.68544,38.10233
5411,8,134,-17.539356,32.474983
5412,7,187,-2.0447521,-60.981842
5413,5,213,-26.392864,-9.811948
5414,4,87,48.541767,-17.505133
5415,7,187,-10.898569,-86.60616
5416,3,134,-68.53546,6.6298594
5417,3,134,-45.535446,31.036053
5418,0,18,8.400049,62.06878
5419,2,97,12.3619,16.7515
5420,9,240,50.414513,-77.21348
5421,2,77,-51.130016,98.933945
5422,9,240,29.742418,-47.81687
5423,3,213,-72.74644,17.08285
5424,0,87,64.260765,8.452248
5425,7,28,-2.0511558,-34.350906
5426,9,240,44.616276,-58.677696
5427,5,253,38.033104,44.839577
5428,0,18,8.400049,62.06878
5429,8,75,16.596165,7.8617177
5430,0,18,8.400049,62.06878
5431,1,28,-75.83674,-53.640694
5432,9,187,1.3834746,-51.36298
5433,2,134,-62.740086,57.11765
5434,3,213,-88.05675,18.651896
5435,1,28,-68.91004,-43.65568
5436,3,87,-32.067318,45.34148
5437,1,75,-102.065056,-38.26901
5438,7,187,-7.2570195,-76.317566
5439,6,75,82.16371,23.401808
5440,2,134,-71.45144,60.62182
5441,6,87,90.98426,-9.424306
5442,0,18,8.400049,62.06878
5443,5,134,36.940975,84.254845
5444,5,75,38.51778,32.630203
5445,8,75,18.342497,10.110168
5446,0,75,-22.806332,-31.371737
5447,1,28,-77.23161,-52.604492
5448,1,28,-38.034992,-45.04389
5449,8,75,23.050308,11.652293
5450,3,134,-65.81826,0.9306753
5451,4,87,69.08769,-28.826834
5452,2,134,-55.47031,58.58453
5453,1,75,-65.66942,-24.762102
5454,2,134,-60.892982,54.660385
5455,6,87,97.62564,18.75731
5456,0,18,8.400049,62.06878
5457,3,134,-79.77127,9.49322
5458,8,75,6.107743,-0.0327934
5459,2,134,-65.13169,77.314674
5460,1,28,-63.65532,-50.069157
5461,3,134,-48.624493,64.522354
5462,1,134,-27.984417,-37.875908
5463,3,134,-84.4547,10.210464
5464,3,213,-86.00308,29.532549
5465,5,112,57.900684,84.53523
5466,6,87,76.51432,36.339005
5467,6,87,73.65581,40.908325
5468,2,77,-84.636375,61.064266
5469,8,240,-4.3247194,-7.229514
5470,4,87,59.386932,-32.403286
5471,2,134,-27.649164,83.18905
5472,1,28,-72.08693,-46.17244
5473,1,134,-95.41985,-36.991276
5474,3,134,-79.4864,-1.8721589
5475,7,187,-11.657585,-68.091255
5476,2,134,-37.475765,80.709724
5477,2,134,-38.21402,76.871
5478,3,134,-91.60969,14.631627
5479,3,213,-50.896976,-8.762631
5480,6,87,86.68683,37.347443
5481,0,18,8.400049,62.06878
5482,6,87,75.45916,59.69204
5483,8,134,-21.477993,2.9291418
5484,5,75,34.220047,9.975671
5485,8,134,-3.1415381,-0.23612195
5486,4,87,80.505684,-25.49869
5487,9,240,27.277811,-4.7194095
5488,9,87,62.881706,-67.13809
5489,5,112,42.562874,83.88788
5490,6,87,85.29273,9.156159
5491,7,187,-8.887671,-86.32711
5492,5,75,46.27302,49.93576
5493,2,134,-34.308216,83.06725
5494,9,240,20.07025,-55.30375
5495,5,75,36.362736,53.812004
5496,2,134,-46.259354,65.76436
5497,1,97,-65.725174,-33.321793
5498,5,240,-49.168106,-2.7154145
5499,0,18,8.400049,62.06878
5500,6,87,70.041595,54.916245
5501,2,134,-38.318874,59.920662
5502,2,134,-70.583015,70.06959
5503,8,134,-6.809364,28.257793
5504,5,213,29.766663,47.64333
5505,4,87,25.028685,-22.564678
5506,7,187,-40.88518,-85.49588
5507,1,75,-56.707306,-35.388706
5508,4,87,79.08753,-30.94819
5509,2,134,-45.34342,92.22164
5510,1,28,-45.63455,-43.61638
5511,1,75,-102.24329,-35.791245
5512,6,87,99.23937,-3.350303
5513,8,75,3.6619658,-38.513573
5514,6,87,80.833305,5.0985217
5515,2,134,-74.27577,57.028774
5516,7,187,9.959188,-93.931885
5517,4,87,71.03082,-63.134914
5518,6,87,95.62221,13.301467
5519,5,75,20.7215,23.181652
5520,1,77,-84.82089,59.50513
5521,6,87,101.58675,3.1780126
5522,0,18,8.400049,62.06878
5523,4,87,30.954082,-19.80188
5524,5,213,-19.52102,-20.021154
5525,8,75,0.9541906,-0.5360896
5526,1,75,-98.186356,-38.910534
5527,1,75,-102.03942,-24.503775
5528,3,134,-103.85965,18.38491
5529,4,240,24.915562,-21.244835
5530,6,87,100.94205,6.696056
5531,3,213,-92.91498,24.642273
5532,2,77,-77.87302,79.758965
5533,4,87,41.286358,-11.100103
5534,8,75,-2.5345597,29.017578
5535,1,75,-85.57319,-24.936861
5536,8,75,0.04449519,-2.8639905
5537,2,75,2.1197672,14.041652
5538,6,87,74.633095,26.001837
5539,8,134,-32.82582,31.656128
5540,2,134,-46.20732,79.65464
5541,9,75,-19.07333,11.654742
5542,8,75,9.545096,-3.76187
5543,2,134,-39.32645,68.602295
5544,5,213,25.418703,29.34024
5545,9,240,16.300997,-43.265472
5546,1,75,-88.98558,-41.911297
5547,7,187,-4.6196613,-63.686157
5548,1,75,-75.94804,-41.57475
5549,6,97,77.4971,-7.040325
5550,1,28,-57.45825,-42.245907
5551,0,18,8.400049,62.06878
5552,0,18,8.400049,62.06878
5553,4,87,83.95838,-19.841526
5554,8,134,-26.845755,13.973357
5555,5,213,26.866835,31.002083
5556,9,240,17.571747,-33.42974
5557,2,134,-46.111748,37.606678
5558,4,87,23.831244,-21.526077
5559,5,75,30.190321,9.853382
5560,5,75,27.635357,27.447565
5561,1,28,-77.27065,-34.82104
5562,8,134,-27.471064,1.3763895
5563,5,75,21.516666,17.227339
5564,6,87,78.91586,40.258648
5565,3,134,-68.377075,7.1883864
5566,7,187,0.46608078,-70.87394
5567,1,97,-32.180714,-39.49318
5568,8,75,-3.3777108,12.011763
5569,7,187,-6.633729,-48.642635
5570,1,28,-55.158607,-53.677784
5571,0,75,-10.215985,-23.929783
5572,9,240,14.936917,-42.16443
5573,3,77,-48.69692,30.165176
5574,1,75,-74.02003,-26.272966
5575,9,213,-41.532066,-5.884886
5576,1,75,-84.572174,-54.738976
5577,7,187,-33.747547,-79.81668
5578,0,18,8.400049,62.06878
5579,3,134,-70.4783,1.840447
5580,1,75,-68.653824,-16.706106
5581,5,253,41.099037,39.34116
5582,5,112,45.80597,81.9139
5583,1,75,-92.36555,-19.891695
5584,9,240,22.129221,-40.571346
5585,0,18,8.400049,62.06878
5586,1,28,-56.644127,-45.268852
5587,9,240,33.31239,-92.48326
5588,8,240,-8.911222,-0.6672291
5589,0,18,8.400049,62.06878
5590,2,134,-76.051834,50.87888
5591,5,213,33.984238,40.55564
5592,4,240,40.097595,-21.613071
5593,8,75,9.861842,-16.44147
5594,2,134,-26.819841,55.80104
5595,3,213,-50.72235,16.36139
5596,0,75,52.33014,22.452408
5597,5,253,50.68978,38.067616
5598,8,134,-7.8005033,24.24331
5599,4,87,25.286856,-23.523895
5600,8,240,-16.5307,13.842833
5601,4,87,78.53271,-50.09432
5602,2,77,-23.033232,82.25049
5603,2,87,-25.909307,54.41939
5604,3,213,-99.973885,31.182364
5605,1,75,-61.763664,-29.103167
5606,7,187,-42.047485,-80.80905
5607,7,187,-10.758577,-55.986958
5608,0,18,8.400049,62.06878
5609,0,18,8.400049,62.06878
5610,8,134,-15.525892,32.278645
5611,5,112,41.903374,87.90662
5612,8,240,0.1713184,5.624502
5613,3,134,-57.035427,0.23655884
5614,9,240,30.76775,-44.086697
5615,7,187,-26.555136,-87.063
5616,3,213,-44.898098,-10.437756
5617,9,240,9.56702,-48.349247
5618,2,77,-23.822683,79.9158
5619,2,134,-48.487785,54.15461
5620,8,134,-22.492376,31.366516
5621,9,240,70.64675,-79.108315
5622,8,134,-19.638256,23.58327
5623,4,87,59.128544,-48.60766
5624,0,75,-20.924469,-34.218353
5625,7,187,-1.7272346,-90.03122
5626,5,75,33.205402,11.92996
5627,4,87,27.795843,-28.08835
5628,7,134,-68.73082,62.36389
5629,0,75,2.1961794,-26.051443
5630,3,213,-52.029205,4.141887
5631,6,87,66.30407,30.357115
5632,8,240,-1.5127968,6.4538083
5633,1,75,-69.882835,-56.89002
5634,1,75,-60.93954,-29.476345
5635,6,87,78.717766,54.959896
5636,1,75,-84.072044,-34.829666
5637,8,134,-22.695276,3.7230124
5638,8,134,-7.232378,21.639534
5639,7,187,-1.3027111,-96.56282
5640,3,134,-99.242,12.510658
5641,6,87,83.706085,49.21899
5642,3,213,-74.44229,17.068998
5643,9,240,49.52077,-72.778
5644,1,75,-41.40608,-31.645178
5645,9,240,44.143063,-78.26269
5646,7,187,16.692526,-90.15815
5647,3,213,-72.381714,17.04227
5648,8,134,-13.621052,-0.53495985
5649,7,187,-10.1131935,-59.521767
5650,9,240,18.096434,-38.899994
5651,3,134,-77.42437,-1.7617022
5652,3,134,-105.0594,5.0513678
5653,5,213,34.058636,17.018581
5654,4,87,46.62032,-37.699833
5655,2,77,-77.64165,55.19449
5656,9,240,15.967979,-62.555065
5657,9,240,31.145123,-83.48138
5658,7,187,-2.2349815,-101.57009
5659,4,87,68.96069,-52.93408
5660,3,213,-44.45352,18.917921
5661,0,18,8.400049,62.06878
5662,0,18,8.400049,62.06878
5663,1,28,-85.31964,-61.083946
5664,8,240,-0.9127179,31.778164
5665,8,75,18.208143,6.421024
5666,1,28,-48.464985,-50.370777
5667,0,253,-20.357523,-29.370161
5668,5,75,28.693674,47.854256
5669,4,87,80.1107,-34.76696
5670,0,18,8.400049,62.06878
5671,6,87,77.15063,-0.8755884
5672,4,87,70.221855,-13.245603
5673,9,240,38.10535,-71.25396
5674,2,134,-26.152113,71.74714
5675,3,213,-70.96356,39.536076
5676,2,134,-38.90034,14.308221
5677,7,187,-21.713404,-92.015816
5678,8,134,-21.061396,16.43029
5679,0,18,8.400049,62.06878
5680,8,75,2.0549395,22.46231
5681,5,253,49.86015,35.625507
5682,5,213,-30.6082,-12.095317
5683,2,134,-51.17889,71.90652
5684,0,18,8.400049,62.06878
5685,4,87,61.600502,-51.67568
5686,1,75,-64.72972,-30.191908
5687,4,87,55.701286,-23.91523
5688,2,87,107.25492,6.068042
5689,7,187,8.047901,-84.90923
5690,5,112,42.432568,79.05953
5691,4,240,30.955051,-39.556816
5692,4,87,66.73953,1.026429
5693,6,87,81.660645,60.330288
5694,7,187,-28.863964,-72.32596
5695,7,77,-41.927593,-96.28545
5696,7,77,-33.533756,-100.4918
5697,6,75,56.02687,36.09983
5698,5,213,35.53364,36.257328
5699,6,87,89.71977,-4.3354897
5700,0,18,8.400049,62.06878
5701,0,18,8.400049,62.06878
5702,8,134,-17.999554,26.624622
5703,6,87,83.79207,48.53816
5704,1,75,-68.06416,-18.46616
5705,5,134,37.36211,82.27168
5706,7,112,-3.5555594,-80.098946
5707,8,240,10.424062,12.821315
5708,3,134,-70.877106,0.31565484
5709,9,240,59.25276,-83.44161
5710,4,87,83.91263,-54.357254
5711,9,87,68.11118,-71.574135
5712,0,87,58.226627,2.0442848
5713,2,134,-21.533472,71.07106
5714,6,253,60.42876,25.853893
5715,8,240,-3.0152383,30.352802
5716,6,87,95.20611,16.935053
5717,3,134,-93.38093,1.1614381
5718,9,240,15.79213,-66.910934
5719,2,134,-73.51371,54.728214
5720,4,87,51.651016,-25.926638
5721,4,87,49.892044,-28.177462
5722,9,240,54.420975,-82.34121
5723,6,87,79.46762,-0.29467487
5724,2,134,-55.24043,53.05847
5725,8,75,5.3492994,34.515965
5726,8,75,10.429295,-7.296697
5727,1,75,-64.20653,-21.103865
5728,3,213,-86.74199,36.44184
5729,1,75,-97.26652,-23.759071
5730,4,87,83.49257,-29.944244
5731,2,134,-24.595274,55.596268
5732,0,18,8.400049,62.06878
5733,2,134,-35.11969,56.217827
5734,1,28,-68.75492,-40.021255
5735,1,75,-84.232185,-34.570244
5736,6,87,89.877014,60.62437
5737,3,213,-75.477066,29.87182
5738,5,75,41.98829,70.40575
5739,3,213,-82.10785,38.19148
5740,6,87,67.93915,10.982118
5741,3,134,-103.75373,28.490904
5742,4,240,29.56463,-31.542004
5743,0,18,8.400049,62.06878
5744,3,134,-41.335472,3.7788765
5745,5,253,39.813976,33.212433
5746,5,213,41.539238,7.424257
5747,9,240,68.49343,-78.38593
5748,4,87,78.87965,-36.313145
5749,4,75,-33.29958,-24.034828
5750,1,75,-66.53153,-22.973667
5751,4,240,56.24222,-32.865906
5752,3,213,-54.161007,0.32085758
5753,0,18,8.400049,62.06878
5754,2,134,-31.618021,75.37893
5755,2,77,-83.9428,59.33748
5756,4,87,68.553444,-34.91746
5757,4,87,40.40965,-21.796255
5758,1,75,-64.985306,-28.62766
5759,8,134,-18.451244,19.21388
5760,0,87,59.835495,5.4098153
5761,5,134,25.461378,23.207897
5762,6,97,90.85654,24.654892
5763,9,240,-42.872444,-2.3342512
5764,9,240,50.576824,-84.50797
5765,2,87,-15.895149,54.346752
5766,5,253,51.325497,39.013874
5767,3,213,-77.29654,24.593622
5768,4,87,26.136564,-16.554434
5769,5,75,49.929363,28.230242
5770,8,134,-29.265488,32.104145
5771,1,75,-46.824432,-33.24356
5772,8,240,3.4167902,33.75902
5773,7,187,-4.4685264,-51.889095
5774,0,18,8.400049,62.06878
5775,8,75,47.239742,29.019884
5776,6,75,51.701065,28.173283
5777,2,134,-21.304092,71.98175
5778,1,75,-94.24799,-24.795498
5779,8,134,-34.017925,28.05017
5780,9,240,52.927284,-76.684814
5781,8,75,12.447813,17.965452
5782,3,213,-71.60957,16.743542
5783,8,134,-36.899754,8.856133
5784,3,213,-88.884995,25.062126
5785,0,18,8.400049,62.06878
5786,3,134,-85.848854,7.9083285
5787,3,213,-30.109558,-13.185584
5788,7,187,-4.6597834,-93.15359
5789,1,75,-70.18884,-20.054104
5790,3,213,-92.64045,31.146275
5791,7,240,5.3679857,-87.33381
5792,9,240,10.351006,-65.727554
5793,1,75,-78.422035,-37.440998
5794,5,253,41.17067,43.28958
5795,6,87,62.79852,49.995834
5796,6,87,61.5137,22.230154
5797,1,28,-87.48457,-41.712116
5798,6,87,62.807693,24.026428
5799,2,77,-82.42252,54.151585
5800,2,77,-76.31137,72.510376
5801,9,240,9.545414,-46.307354
5802,3,134,-105.45587,12.048449
5803,2,77,-22.879843,81.955
5804,1,75,-59.235065,-37.841755
5805,6,87,98.94701,-5.277828
5806,8,134,-15.071021,5.945431
5807,0,18,8.400049,62.06878
5808,9,240,52.54698,-76.19924
5809,7,77,-43.41831,-96.608955
5810,5,253,45.57923,70.26864
5811,2,134,-47.6799,56.796635
5812,1,28,-46.2617,-45.20848
5813,3,213,-81.67383,26.77238
5814,9,240,-46.74882,-1.8090396
5815,1,75,-99.70726,-24.90372
5816,0,75,12.141146,-12.979591
5817,1,28,-51.57103,-46.96918
5818,0,75,-6.131149,-23.625372
5819,4,87,40.9337,-22.423735
5820,3,77,-47.752472,33.886612
5821,7,187,-44.463097,-75.404594
5822,7,187,5.167312,-84.959854
5823,9,240,21.698202,-40.641212
5824,2,134,-64.163925,57.712086
5825,0,18,8.400049,62.06878
5826,6,87,74.84213,-46.25037
5827,8,75,-2.8131025,25.848598
5828,5,213,-36.41255,-6.1325755
5829,6,87,78.88909,48.74138
5830,3,134,-105.53858,20.254421
5831,4,87,81.90077,-46.041737
5832,6,87,83.41317,-18.290531
5833,9,240,32.99191,-91.43709
5834,0,18,8.400049,62.06878
5835,6,87,105.53745,-0.3879765
5836,7,187,-22.160147,-84.1458
5837,4,240,10.129542,-39.63265
5838,6,87,81.681335,5.9314394
5839,9,240,36.32254,-56.411263
5840,7,187,-9.283659,-64.399666
5841,0,18,8.400049,62.06878
5842,6,87,70.949524,46.432285
5843,8,75,-34.472847,12.488926
5844,9,240,68.12135,-85.68479
5845,3,213,-83.553024,33.7256
5846,3,213,-57.909653,9.280168
5847,5,134,44.44789,83.9226
5848,7,187,0.3880937,-102.35009
5849,8,240,-11.509001,15.316418
5850,7,187,-24.41306,-80.63423
5851,1,75,-84.795555,-54.362568
5852,4,87,71.853676,-15.681211
5853,1,75,-81.6736,-27.84008
5854,5,213,33.052357,20.348465
5855,3,134,-65.30534,27.42325
5856,9,240,15.3594055,-35.01838
