,Class,Cluster,X,Y
9964,6,219,-36.425232,86.79977
9965,7,77,-33.153847,-59.853397
9966,9,240,-60.45956,-3.0523217
9967,8,240,32.010784,3.074923
9968,9,240,-79.10301,-5.236502
9969,1,240,31.930872,77.3253
9970,4,240,-89.19052,55.225388
9971,6,240,27.0014,105.02723
9972,3,134,72.46829,11.289518
9973,9,240,-90.97993,4.295909
9974,5,17,10.920542,-76.3827
9975,4,5,-61.693386,55.370365
9976,2,187,54.73426,22.607227
9977,7,78,-53.093822,-41.872566
9978,4,240,-90.08228,41.846832
9979,8,134,23.360708,45.537693
9980,6,240,-20.154835,112.46314
9981,3,213,44.296032,-40.040443
9982,7,77,-39.985317,-75.583694
9983,6,134,-10.12687,103.926605
9984,0,17,-10.9134655,-90.49036
9985,7,78,-75.178566,-60.633087
9986,1,78,69.91241,56.349148
9987,7,78,-97.87964,-62.062454
9988,9,240,-55.464382,12.305803
9989,2,77,61.702335,8.747702
9990,5,17,21.949688,-57.342957
9991,4,5,-84.42976,72.49273
9992,1,134,42.11728,73.71911
9993,5,240,13.518877,-24.289394
9994,2,77,116.90484,0.37291396
9995,1,134,46.13302,60.350224
9996,6,240,-21.392668,78.46599
9997,6,240,-42.662292,75.22429
9998,2,77,88.61624,-24.11426
9999,8,240,7.2738647,17.064539
10000,5,17,17.881329,-66.126175
10001,1,78,86.86867,51.616352
10002,0,17,-64.20603,-98.60463
10003,2,77,110.62451,-1.029591
10004,5,17,29.043627,-62.61953
10005,7,77,-40.59323,-76.317604
10006,8,134,39.633743,2.0733416
10007,6,17,-22.70833,57.30073
10008,6,240,-23.695948,107.66347
10009,9,240,-66.5142,-13.50011
10010,4,240,-67.991035,63.87863
10011,8,134,38.82357,20.361757
10012,6,240,-24.854963,51.22974
10013,9,78,-62.91027,-19.96009
10014,3,213,43.160213,-20.747908
10015,0,17,6.6925316,-112.37221
10016,9,240,-69.62818,-8.452221
10017,6,240,-19.996208,70.45025
10018,1,134,47.951324,57.926075
10019,3,77,53.91648,9.619736
10020,1,240,19.234087,67.66978
10021,2,77,92.157776,1.2583419
10022,3,77,56.500515,-31.305717
10023,1,78,30.423395,79.81271
10024,9,78,-65.61286,-15.903241
10025,4,240,-58.427364,57.210354
10026,1,240,32.301823,77.54675
10027,2,77,108.717545,-7.304167
10028,9,78,-32.436916,-12.486537
10029,6,17,-17.213474,60.974976
10030,0,17,-27.63965,-81.840324
10031,4,5,-97.94612,58.939533
10032,3,77,53.303776,-46.25745
10033,2,77,99.10388,6.6543884
10034,3,77,98.8419,-37.562897
10035,8,134,35.954594,30.726797
10036,1,78,49.937588,90.137276
10037,1,240,40.44725,37.66862
10038,5,17,2.8898797,-44.335384
10039,1,134,57.77937,70.46257
10040,0,17,-17.416994,-91.596
10041,0,213,-21.37951,-25.15595
10042,4,219,-76.35361,68.62188
10043,0,17,-64.16944,-97.80171
10044,4,240,-101.63046,32.25514
10045,6,219,-33.536854,87.595345
10046,8,240,15.774357,37.19326
10047,5,17,-0.045549296,-55.80906
10048,2,77,99.17752,-23.976715
10049,6,240,-32.475388,61.807186
10050,4,5,-74.35316,55.097885
10051,9,240,-79.17285,2.367063
10052,4,240,-51.1829,47.570053
10053,4,5,-72.48186,65.76734
10054,3,77,59.77275,-51.870277
10055,3,240,66.104324,-29.217035
10056,4,5,-89.265465,31.544334
10057,0,243,-23.722296,-41.43382
10058,6,240,-12.61395,107.8969
10059,7,78,-78.24147,-70.913414
10060,4,5,-79.134224,69.71805
10061,7,77,-32.82669,-62.297222
10062,5,17,22.709015,-73.09211
10063,6,240,-18.438307,80.71088
10064,8,240,26.080662,16.839092
10065,2,77,105.84379,-3.791034
10066,2,77,96.5176,-19.866644
10067,5,213,15.560135,-7.0658736
10068,5,240,11.865257,-46.033066
10069,8,134,36.973495,23.74108
10070,6,240,-15.036427,54.734974
10071,2,77,77.9731,-11.0405445
10072,5,213,3.243983,-13.8041
10073,3,77,44.804024,-48.329407
10074,2,77,108.9691,3.175088
10075,7,78,-50.691303,-58.260357
10076,3,213,40.861504,-39.750607
10077,2,77,95.4654,-12.871939
10078,8,240,10.643464,42.00408
10079,9,240,-98.31763,-12.441341
10080,0,17,-1.2353501,-98.61371
10081,7,78,-79.3509,-47.475903
10082,7,5,-94.20247,-39.56586
10083,1,134,79.69002,30.803713
10084,1,134,45.803547,74.59083
10085,1,240,38.368217,67.86911
10086,3,77,74.33362,-70.16908
10087,8,240,12.8458395,37.676888
10088,3,77,82.71968,-7.546599
10089,9,240,-66.60449,-3.1196978
10090,3,240,-36.514904,28.213474
10091,5,240,22.799814,-33.622402
10092,8,240,15.460509,9.154045
10093,4,240,-84.99054,42.145557
10094,9,187,-37.8026,2.1684356
10095,8,240,-1.0298411,11.493982
10096,0,17,-17.62616,-106.534645
10097,5,213,-10.164913,-45.606796
10098,9,240,-64.86626,10.519935
10099,5,213,-3.1714866,-23.932245
10100,2,77,102.62062,9.091588
10101,1,78,60.72368,54.225613
10102,4,240,-97.45469,40.90471
10103,2,77,72.981285,-11.618425
10104,2,77,81.02367,-27.678984
10105,3,77,71.01791,-59.919537
10106,2,134,108.3748,23.315409
10107,9,240,-71.98613,3.790109
10108,5,240,-12.133687,-61.045223
10109,1,78,80.36493,59.726048
10110,3,77,52.657227,-13.184925
10111,8,240,20.190891,37.409367
10112,2,77,54.94206,-1.1706868
10113,6,240,-14.747828,102.39643
10114,6,134,7.0816627,75.62153
10115,5,240,-4.0954733,-41.811268
10116,1,134,68.74813,46.950813
10117,4,240,-105.116806,33.972843
10118,7,78,-40.26959,-35.66743
10119,9,187,-34.14648,16.149944
10120,7,78,-84.076294,-70.88673
10121,1,134,67.371864,40.670166
10122,1,78,97.60869,41.842854
10123,6,219,-24.177767,56.001194
10124,7,78,-61.921864,-68.8688
10125,5,17,28.828428,-61.75637
10126,3,77,63.2957,-17.465427
10127,7,5,-44.937923,-80.81683
10128,2,134,89.12475,17.687773
10129,3,77,38.111362,-27.389091
10130,3,213,25.521893,-13.392275
10131,1,240,-74.20159,-14.920004
10132,2,134,9.811532,7.4501076
10133,6,240,-33.203083,97.93883
10134,2,213,-39.27871,-60.269436
10135,3,77,47.08535,-49.512573
10136,3,213,48.090874,-43.29015
10137,7,77,-42.108536,-74.60667
10138,2,77,56.149487,-3.5613663
10139,2,77,78.73543,-2.2613006
10140,8,213,30.089514,-4.435386
10141,1,134,62.235027,45.432693
10142,8,240,18.27207,31.957426
10143,9,187,-34.99447,-0.31853446
10144,9,240,-78.72851,-13.924744
10145,4,240,-100.191216,28.339684
10146,1,78,87.44405,69.66621
10147,5,17,-3.4455366,-54.996033
10148,6,240,-27.805605,62.537025
10149,9,240,-65.88008,24.105072
10150,8,240,0.041235656,26.777592
10151,3,240,49.702873,-23.406656
10152,7,78,-44.646908,-55.21339
10153,3,213,32.469135,-23.018148
10154,1,78,83.42098,33.841976
10155,1,240,24.244823,66.81821
10156,8,240,-19.292356,16.970472
10157,1,134,70.38716,43.387794
10158,2,240,-33.770454,24.271418
10159,6,240,8.684477,88.929726
10160,5,240,-15.293985,21.294025
10161,8,240,21.36823,24.654146
10162,3,240,50.307297,-21.287611
10163,9,240,-77.01046,-12.603858
10164,3,77,61.939884,-16.479969
10165,7,5,-33.900093,-69.58353
10166,1,240,89.89552,37.313175
10167,5,134,19.500904,-21.6549
10168,2,77,98.14021,-34.218933
10169,7,5,-33.546665,-70.468834
10170,3,213,40.706963,-36.007133
10171,6,240,17.190622,116.0585
10172,2,77,108.15927,-26.306986
10173,3,77,65.420265,-73.27602
10174,8,240,-12.467616,34.08539
10175,9,240,-54.73798,1.9199208
10176,7,78,-83.15813,-75.13929
10177,2,240,54.717236,23.031687
10178,0,17,-1.9233081,-98.57034
10179,4,240,-86.4578,26.147226
10180,8,240,13.756165,-40.351223
10181,9,240,-94.134224,-6.9174566
10182,7,78,-76.70099,-61.457027
10183,7,187,-37.14878,-32.13635
10184,0,17,10.141453,-89.67007
10185,0,240,-13.254984,52.310627
10186,9,240,-77.39035,-6.9267077
10187,3,213,29.431717,-26.412992
10188,1,240,25.036081,60.850655
10189,4,240,-51.051105,57.72015
10190,1,134,58.575073,57.51084
10191,4,240,-70.77596,35.788845
10192,7,78,-71.99238,-47.29093
10193,6,240,-36.73067,101.03258
10194,4,187,-47.08561,38.69177
10195,3,213,45.850067,-16.442331
10196,9,240,-92.19676,18.483332
10197,1,134,63.831684,42.173016
10198,1,78,51.294037,83.97171
10199,1,78,78.42705,63.55822
10200,3,77,-45.691246,-35.439766
10201,1,134,56.759857,52.321007
10202,3,213,45.56504,-40.811962
10203,6,219,-37.441895,57.25819
10204,9,78,-38.762417,5.2555037
10205,9,240,-45.838486,17.200686
10206,1,240,17.582504,52.965252
10207,3,77,72.752106,-62.708138
10208,0,17,-48.19971,-92.847244
10209,5,213,1.2333698,-22.58547
10210,2,134,98.88929,20.402002
10211,1,134,40.10105,48.37519
10212,0,243,-23.722296,-41.43382
10213,2,77,118.92241,-13.712106
10214,1,134,56.777786,68.52576
10215,7,78,-102.93783,-41.547913
10216,3,213,33.980354,-20.111456
10217,0,17,-9.855073,-82.900154
10218,3,213,29.777285,-32.65781
10219,4,240,-91.242294,23.008755
10220,2,77,112.8769,-8.956065
10221,7,5,-91.68803,-32.42242
10222,8,240,-3.4209244,27.840977
10223,7,240,-78.01991,42.28139
10224,3,213,46.269268,-53.06103
10225,7,78,-87.9327,-76.198875
10226,6,240,-27.566088,80.19212
10227,9,240,-70.45318,-2.3504975
10228,6,240,2.1014507,99.070045
10229,5,134,21.38287,-39.70339
10230,1,78,45.864246,64.45525
10231,5,17,-4.592978,-36.352142
10232,3,77,91.471214,-40.150562
10233,1,240,53.61972,40.85131
10234,8,240,-10.124853,30.791449
10235,0,213,42.856888,-8.162142
10236,3,77,71.71732,-53.237675
10237,6,240,3.910831,115.89317
10238,1,78,51.59529,69.00564
10239,8,240,13.364903,9.209142
10240,3,77,55.917614,-37.104015
10241,3,77,64.35458,-68.27184
10242,6,240,22.021595,107.21446
10243,2,77,99.18085,9.741758
10244,0,17,-30.98232,-116.595085
10245,3,78,-39.47345,-23.746477
10246,7,78,-85.12417,-56.480457
10247,5,17,17.097528,-67.02073
10248,9,78,-43.335426,4.6199865
10249,9,187,-40.813457,-0.9574603
10250,1,134,41.70762,50.774567
10251,4,240,-50.606693,53.736526
10252,4,5,-83.20079,-24.450245
10253,6,240,2.917949,96.5138
10254,4,240,-98.08703,28.595793
10255,7,5,-79.797226,-35.145687
10256,2,77,88.825935,-33.087322
10257,3,77,69.742485,-46.91403
10258,4,240,-84.09466,34.022217
10259,6,240,-15.237825,87.32556
10260,8,240,3.1660962,19.54838
10261,0,240,-19.900885,-6.178803
10262,3,78,-39.679375,-33.833904
10263,5,240,16.388287,-38.79775
10264,0,17,10.253811,-91.31655
10265,0,17,-56.78408,-107.79854
10266,5,213,27.799833,-29.055893
10267,2,134,69.89747,2.6931279
10268,1,78,76.39976,77.12561
10269,2,240,-57.192135,27.340862
10270,4,5,-71.77971,65.949974
10271,2,77,-40.093777,-44.40294
10272,9,187,-54.911427,-10.374634
10273,5,17,20.418411,-53.331757
10274,7,5,-55.947502,-67.90644
10275,6,240,-49.229553,87.81042
10276,4,240,-64.330795,43.169796
10277,8,240,-12.585592,37.68554
10278,2,77,96.7409,-6.3061237
10279,7,240,-38.281876,-33.24271
10280,9,240,-92.82083,-6.293166
10281,2,77,113.76849,-9.098732
10282,1,78,79.16372,66.713104
10283,4,240,-74.858116,45.879826
10284,5,213,-3.8029683,-23.280704
10285,4,240,-82.57759,43.54453
10286,8,240,27.098734,19.699959
10287,6,240,-19.633692,-0.8962445
10288,4,5,-88.54092,31.90591
10289,7,5,-84.152954,-30.749907
10290,7,78,-49.560867,-59.37364
10291,9,78,-67.0884,-22.942207
10292,5,213,25.796381,-33.538055
10293,4,240,-72.34815,72.580505
10294,5,17,-5.5743814,-47.402615
10295,0,17,4.42347,-113.07249
10296,7,78,-43.34913,-50.731262
10297,8,240,6.084977,45.2423
10298,5,17,0.6104207,-62.109077
10299,5,240,21.078724,-29.896
10300,7,78,-91.65261,-56.2608
10301,0,17,-18.823238,-107.43445
10302,8,134,37.851448,41.58868
10303,6,240,13.606398,-38.804188
10304,3,77,76.289955,-66.23774
10305,0,17,2.049904,-116.125694
10306,1,78,69.54668,57.676353
10307,1,78,67.65322,67.0217
10308,7,78,-44.371883,-38.98644
10309,5,213,27.414845,-42.709984
10310,6,240,-25.70796,96.21386
10311,6,240,16.728271,117.9342
10312,7,78,-72.288925,-33.477467
10313,5,17,12.485791,-54.78137
10314,6,240,-0.7596968,61.713757
10315,6,240,-29.666609,80.360664
10316,5,213,-8.527858,-57.17636
10317,0,243,-23.722296,-41.43382
10318,2,77,114.5174,-8.877372
10319,3,213,29.615019,-11.737701
10320,7,78,-51.586693,-70.18823
10321,3,77,57.253246,-13.7693405
10322,1,78,62.1071,76.62586
10323,9,240,-69.11848,15.834573
10324,0,17,-63.542408,-95.74367
10325,4,5,-105.94454,23.644793
10326,0,17,-22.13011,-55.924374
10327,0,17,3.6482,-81.984344
10328,1,134,95.50789,41.642925
10329,3,213,44.07261,-40.579716
10330,1,213,-11.192025,-13.563004
10331,6,240,-44.304424,80.4003
10332,8,134,37.935783,19.959238
10333,6,240,-40.066715,99.7131
10334,9,105,-82.71455,-6.717026
10335,4,240,-69.37593,31.06061
10336,3,213,14.149962,-15.317225
10337,7,78,-47.69318,-60.51515
10338,9,240,-67.581406,-2.119159
10339,4,240,-67.14691,38.331173
10340,9,78,-32.525936,-23.297312
10341,5,240,-7.645096,19.633951
10342,4,240,-86.01331,54.669777
10343,6,134,-26.08381,69.107704
10344,3,213,50.3036,-27.617254
10345,1,134,70.4902,72.89197
10346,6,240,6.542709,114.15493
10347,9,240,-59.40269,18.736542
10348,9,240,13.790058,-5.500346
10349,0,17,-21.857878,-58.18597
10350,5,240,-12.299051,27.139236
10351,8,240,5.5416374,58.68936
10352,0,17,8.90644,-86.74286
10353,7,5,-33.4554,-52.15549
10354,1,134,81.33846,32.89018
10355,7,5,-43.65622,-66.04347
10356,5,17,-0.08856494,-57.146484
10357,6,240,-41.499386,58.448727
10358,9,78,-76.82721,-14.889009
10359,5,240,-15.006182,55.832962
10360,0,240,-24.207478,43.23594
10361,2,77,84.793724,-26.969004
10362,5,17,9.790715,-38.841724
10363,9,240,-42.473206,-2.5311315
10364,8,240,-10.32944,13.372862
10365,0,17,-17.796776,-102.34566
10366,4,240,-101.68531,27.07371
10367,0,17,42.51546,-86.815025
10368,0,17,26.746357,-108.080795
10369,8,240,11.814716,0.24834694
10370,5,240,-18.893557,-17.837336
10371,6,240,-15.791449,51.836674
10372,3,77,60.756424,-33.370823
10373,3,77,66.26263,-46.92166
10374,3,77,50.914436,-44.957504
10375,7,78,-73.31681,-64.894806
10376,6,240,-49.96,89.71601
10377,4,240,-86.85734,11.078283
10378,3,77,76.83026,-59.66304
10379,7,78,-42.64871,-35.508144
10380,2,77,91.579575,-12.05616
10381,8,240,-3.7674675,42.186703
10382,0,17,25.155298,-102.65737
10383,6,240,-35.90388,62.08825
10384,6,240,26.277006,95.81515
10385,9,240,-84.540215,-2.6372445
10386,3,77,64.45859,14.159307
10387,9,240,-84.95086,-2.1734397
10388,6,240,20.158962,113.5752
10389,7,78,-92.9879,-47.731316
10390,1,78,88.10708,69.98822
10391,1,78,81.885605,44.259727
10392,5,240,-57.18455,29.095072
10393,8,240,-2.6462452,33.130604
10394,7,78,-81.806625,-56.869095
10395,1,134,54.381603,69.91025
10396,4,240,-94.23189,49.366745
10397,9,240,-80.28496,-3.9793458
10398,9,187,-34.284718,0.6453951
10399,4,240,-74.01751,48.021202
10400,1,134,69.40339,46.148495
10401,6,240,-21.536343,111.40683
10402,2,77,103.35021,0.13259938
10403,8,134,30.476744,24.737839
10404,4,240,-91.71964,29.296953
10405,3,213,27.476646,-14.424419
10406,7,78,-49.056885,-43.15563
10407,8,240,24.215855,49.45956
10408,8,240,12.895828,18.405678
10409,9,240,-66.23875,-1.8910754
10410,6,240,14.203409,119.14844
10411,3,77,76.313126,-72.88175
10412,1,78,82.11361,64.38955
10413,3,77,38.065388,-51.813686
10414,0,17,8.795959,-95.23913
10415,4,240,-74.76444,48.252552
10416,5,17,28.502045,-50.262268
10417,1,77,92.20936,58.36747
10418,1,134,67.28263,48.192764
10419,2,77,74.43068,-14.283986
10420,0,17,-64.19342,-98.87116
10421,3,213,69.59022,-79.30798
10422,4,240,-38.804108,38.146645
10423,0,17,-3.3039823,-89.24166
10424,1,134,64.27299,43.346935
10425,2,77,85.80074,-20.008575
10426,9,240,-72.767525,12.407329
10427,7,78,-39.696907,-33.464867
10428,2,134,109.21136,19.751019
10429,6,240,27.344301,103.41128
10430,7,78,-68.390175,-37.913635
10431,2,77,94.29754,-35.497196
10432,8,134,41.13525,34.12753
10433,8,240,-8.744679,13.320512
10434,9,240,-67.27929,-13.334625
10435,7,78,-66.12693,-59.78034
10436,4,240,-83.83401,43.525814
10437,0,17,8.878762,-112.56604
10438,8,240,-26.60652,20.79268
10439,4,240,-46.311226,32.996616
10440,4,240,-40.78633,46.213
10441,0,17,-35.978363,-98.96662
10442,0,17,8.261961,-95.82486
10443,1,78,77.60181,63.56169
10444,9,187,-29.800636,6.9585075
10445,0,17,-20.461052,-64.0447
10446,4,240,-53.53007,19.909922
10447,2,77,115.141,-11.390361
10448,6,240,-49.74224,97.21576
10449,0,17,-6.936876,-74.94426
10450,1,240,95.038605,39.929443
10451,9,240,-52.043034,14.174659
10452,1,134,83.479164,46.47696
10453,6,240,11.300249,101.07393
10454,4,240,-62.75286,37.01335
10455,2,77,70.81329,-2.4790647
10456,1,78,82.90144,52.019463
10457,4,240,-70.232605,37.169605
10458,1,134,58.400986,56.847515
10459,8,240,26.188177,4.591993
10460,7,78,89.14763,41.35973
10461,9,187,-32.581287,-8.412602
10462,7,78,-58.890175,-67.034515
10463,7,78,-55.99765,-59.449284
10464,6,240,-27.22636,78.54386
10465,5,17,5.0928683,-52.140556
10466,6,240,-0.08009887,114.09153
10467,3,77,40.276432,-1.5744965
10468,2,78,-49.921417,-30.039162
10469,4,240,-75.76135,47.84939
10470,8,240,12.8323555,25.112553
10471,1,78,96.34045,45.600113
10472,3,213,43.164124,-22.874289
10473,3,213,31.137922,-25.797474
10474,3,77,74.65482,-40.751095
10475,8,240,-4.5979342,20.025549
10476,2,134,94.71253,15.133766
10477,4,5,-75.57728,58.86943
10478,9,240,-90.625725,1.3858935
10479,4,240,-73.305626,21.548239
10480,2,77,91.38461,-24.937342
10481,1,78,62.71464,55.322056
10482,4,240,-68.12441,45.255714
10483,9,78,-52.07131,-10.4957
10484,0,17,-2.223848,-86.817856
10485,2,77,100.929054,-28.00406
10486,1,78,85.87783,39.461388
10487,4,219,-66.48279,68.98854
10488,4,240,-96.78444,24.613266
10489,6,240,-24.533049,97.03031
10490,6,240,19.216124,94.69862
10491,6,240,-28.965906,73.54252
10492,2,77,108.136856,16.331928
10493,8,240,13.889764,8.739208
10494,9,240,-51.480564,23.876324
10495,6,240,5.8407717,103.81547
10496,1,78,57.092995,83.21649
10497,8,240,24.63758,27.968569
10498,4,5,-83.23038,73.606766
10499,6,240,-9.85554,54.595512
10500,9,240,-46.305305,0.8406253
10501,4,240,-100.517296,40.491894
10502,3,213,27.786272,-35.381996
10503,2,77,79.58682,-8.902549
10504,2,240,54.680233,17.905079
10505,2,17,34.272625,-52.704056
10506,8,134,44.06195,9.406775
10507,8,240,-6.310563,8.995907
10508,3,77,74.850365,-50.725925
10509,8,240,-9.805033,-53.97981
10510,0,17,-11.463372,-73.9067
10511,7,78,-87.54344,-73.866936
10512,0,240,-13.90508,51.364544
10513,2,77,64.24764,-0.24973619
10514,3,77,55.4223,-63.940376
10515,7,77,-38.289486,-44.675636
10516,1,134,46.436413,52.021927
10517,3,240,59.482082,-23.5355
10518,7,78,-74.496864,-68.847916
10519,1,134,36.461864,48.296803
10520,5,213,16.904022,-9.892645
10521,6,240,-22.532877,68.024414
10522,7,5,-95.517746,-36.549137
10523,9,240,-88.661156,-4.021555
10524,4,240,-88.795494,63.99589
10525,4,240,-53.424446,64.90412
10526,3,77,61.233356,-27.128412
10527,6,240,1.4032164,97.94352
10528,4,240,-60.499725,67.819954
10529,0,17,42.49978,-86.63853
10530,3,213,56.424248,-30.589176
10531,9,240,-63.590836,-2.0542653
10532,7,78,-85.73219,-56.61139
10533,1,78,63.457916,69.47783
10534,2,240,54.445866,17.50918
10535,1,134,38.696907,35.65388
10536,3,134,18.561506,-27.954626
10537,3,77,66.12239,-29.549196
10538,3,77,59.87366,-57.38855
10539,0,17,25.979898,-114.13306
10540,0,17,11.570211,-114.88976
10541,0,17,-40.296818,-114.58282
10542,8,78,-52.655243,-37.005173
10543,8,240,-13.990201,27.522951
10544,3,213,44.54153,-52.68898
10545,6,240,10.440765,103.331055
10546,7,5,-91.01891,-27.366934
10547,3,213,45.956802,-42.89508
10548,9,240,-104.42227,-4.050886
10549,0,17,9.137612,-94.75887
10550,7,5,-94.60818,-37.14597
10551,7,78,-93.44846,-58.839703
10552,7,78,-47.136368,-42.411606
10553,4,5,-70.87343,60.454243
10554,7,78,-40.074482,-47.17452
10555,1,240,33.92452,72.427315
10556,4,240,-80.843025,25.250174
10557,9,78,-39.815292,0.20095405
10558,3,213,32.045597,-1.6935108
10559,7,78,-50.31259,-45.4637
10560,0,17,-42.062935,-114.05009
10561,3,213,32.20766,-12.960828
10562,8,240,-3.0967577,38.328197
10563,1,134,42.004803,38.9413
10564,1,78,77.68299,63.399887
10565,1,134,56.094994,74.17123
10566,9,240,-93.42665,-3.554472
10567,2,77,55.384434,10.077704
10568,3,213,41.03821,-55.896564
10569,3,77,61.481644,-55.54723
10570,1,134,46.39172,52.116932
10571,7,78,-97.59217,-59.187145
10572,3,213,43.99705,-39.47919
10573,8,240,16.32358,7.168305
10574,0,243,-23.722296,-41.43382
10575,4,5,-67.349945,61.78424
10576,9,240,-2.9446168,8.621001
10577,1,78,63.724815,86.44083
10578,3,77,52.91131,-36.121685
10579,2,240,32.20691,61.86235
10580,9,240,-93.43353,9.911915
10581,4,240,-77.18943,23.911993
10582,4,240,-39.91575,41.552753
10583,2,77,72.603226,5.860716
10584,3,77,63.34442,-53.285152
10585,5,240,8.043073,-31.129637
10586,0,243,-23.722296,-41.43382
10587,6,240,17.894875,94.20643
10588,0,17,-14.406558,-118.321396
10589,9,240,-51.898697,2.2931895
10590,4,5,-97.6556,57.585144
10591,0,17,40.369766,-102.96265
10592,8,240,-65.30956,9.979692
10593,3,213,45.340782,-66.99686
10594,9,78,-56.662945,-15.630657
10595,8,134,41.752636,35.92307
10596,4,240,-52.62923,24.99402
10597,1,78,90.45659,61.02456
10598,3,213,42.16648,-37.62319
10599,3,213,17.011698,-10.788717
10600,9,78,-84.397934,0.6068135
10601,5,17,18.802076,-74.222115
10602,4,219,-74.43524,77.151474
10603,1,78,64.2455,85.19722
10604,3,213,35.189117,-28.300255
10605,0,17,40.10528,-100.11176
10606,1,78,46.085796,76.052086
10607,9,240,-80.090996,6.170857
10608,5,17,1.8908191,-42.98676
10609,4,240,-88.24143,50.408016
10610,3,213,54.311565,-21.530336
10611,0,17,2.8684194,-35.450024
10612,2,77,106.5584,12.525673
10613,9,187,-32.244267,-9.036178
10614,5,17,-4.546328,-51.433994
10615,1,134,67.40128,45.269215
10616,7,78,-68.91904,-69.29103
10617,2,134,72.12232,9.255982
10618,1,134,76.80592,33.86143
10619,9,240,-80.176025,0.7210662
10620,4,240,-101.45709,28.669445
10621,1,240,37.68292,71.44773
10622,2,77,106.88442,-5.2066665
10623,1,240,18.327826,59.438015
10624,7,78,-84.31891,-57.128254
10625,1,78,57.766117,70.58924
10626,1,78,74.98952,51.81107
10627,6,240,24.831879,108.48214
10628,2,77,61.910057,-2.80181
10629,1,78,41.71008,88.07921
10630,5,213,2.5876932,-6.4968815
10631,7,78,-52.1911,-57.337883
10632,3,77,72.41021,-70.66711
10633,3,213,22.634727,-12.853293
10634,6,240,-41.9218,72.87605
10635,1,134,85.59493,20.89835
10636,7,78,-78.85982,-66.15592
10637,2,134,82.882996,17.205952
10638,1,240,19.769995,67.84338
10639,5,213,-17.1571,-16.416784
10640,0,17,-61.15304,-92.92097
10641,9,78,-98.84976,-1.9326767
10642,9,240,-58.02687,24.095411
10643,6,240,-35.870716,71.14067
10644,1,134,60.99006,52.338085
10645,9,187,-45.231354,-8.665243
10646,4,240,-82.30709,23.56406
10647,0,17,17.19652,-120.89536
10648,1,78,44.351456,67.45368
10649,0,17,10.245068,-91.47226
10650,5,240,-24.17579,43.103863
10651,9,240,-63.79785,24.432497
10652,1,78,85.91939,72.14437
10653,0,243,-23.722296,-41.43382
10654,9,240,-90.97223,4.280473
10655,7,5,-49.17818,-77.50532
10656,9,213,10.176921,-15.479655
10657,3,213,33.78898,-31.582073
10658,1,240,60.49583,39.286247
10659,5,17,-4.15378,-60.276802
10660,1,78,72.21689,46.223343
10661,1,78,59.457462,55.80333
10662,7,78,-53.952946,-68.62519
10663,7,78,-69.12,-67.376686
10664,0,243,-23.722296,-41.43382
10665,9,240,-73.01187,-14.061587
10666,9,240,-61.66317,17.88182
10667,0,17,-18.539593,-68.43431
10668,2,134,88.98111,17.454374
10669,9,240,-86.25831,-4.6098623
10670,6,240,-20.077267,112.50949
10671,0,17,23.279854,-95.25021
10672,0,243,-23.722296,-41.43382
10673,5,213,-9.846362,-46.54374
10674,8,240,29.679024,3.0806804
10675,6,240,16.037773,93.900475
10676,3,240,14.660236,3.0632899
10677,0,17,-17.614025,-100.98647
10678,5,17,-1.426829,-32.436325
10679,0,17,12.864369,-116.775185
10680,0,17,23.960794,-117.891945
10681,1,78,64.890434,79.62053
10682,9,187,-29.203447,4.232849
10683,4,240,-84.92841,33.36933
10684,0,17,-9.035478,-70.37862
10685,5,17,10.924213,-56.73958
10686,2,77,91.74815,-30.203886
10687,3,77,61.392616,-46.36435
10688,5,17,30.528847,-44.816746
10689,8,134,30.968796,23.535604
10690,4,240,-51.62433,61.110764
10691,1,78,90.29462,66.208786
10692,0,243,-23.722296,-41.43382
10693,0,17,36.68254,-80.57998
10694,6,240,12.54398,94.208046
10695,7,78,-69.37764,-41.410507
10696,9,78,-27.824087,-3.5065968
10697,1,77,81.12721,54.6942
10698,8,134,29.759083,23.401333
10699,8,240,-2.7517607,56.094078
10700,8,240,16.63434,29.337984
10701,9,240,-44.488457,-0.11696567
10702,8,240,-11.047788,32.39425
10703,3,78,25.555698,-37.309414
10704,1,78,70.607254,70.83669
10705,3,77,80.73151,-52.334976
10706,6,240,11.262007,87.54879
10707,7,78,-40.759083,-60.71934
10708,4,240,-54.53787,67.19481
10709,9,187,-37.57602,14.63251
10710,1,78,39.009758,76.126335
10711,9,240,-99.21656,-12.407859
10712,5,17,1.3109945,-44.01245
10713,9,187,-46.06181,4.444749
10714,7,5,-44.88806,-80.54926
10715,8,240,4.952172,36.20113
10716,4,5,-87.43983,70.356064
10717,3,213,48.36036,-53.53341
10718,4,5,-94.152504,34.13707
10719,2,134,94.15915,21.997879
10720,4,240,-58.522938,53.696007
10721,0,17,-38.02191,-115.26069
10722,2,77,80.48408,-11.607348
10723,3,77,75.20385,-50.199814
10724,2,77,83.619705,-33.1041
10725,8,240,14.087119,39.115925
10726,7,5,-48.754272,-72.40538
10727,8,240,15.132176,48.04869
10728,8,240,20.80937,31.259672
10729,1,134,54.73229,72.61054
10730,9,213,-43.18879,-19.944725
10731,7,78,-96.830376,-58.991577
10732,4,240,-84.70525,46.127357
10733,2,77,89.991,-9.204009
10734,3,77,52.765736,-43.314987
10735,2,240,-18.957975,17.75168
